,PIEZO2,GDF3,EBF2,VIPAS39,PREX2,MAP3K9,CIB1,ASB14,ARMC8,KCNE5,MUC5B,PMEL,NCCRP1,CRLF1,DGKI,ZNF749,GTF2F2,RPL7L1,S100A9,CDC5L,TP63,MTRNR2L6,KEL,FRS3,SCX,TFEB,TJAP1,DNAH8,BBS4,YIPF3,label
TCGA.CW.5590.01A,0.201567830442041,0.081081081081081,0.1852541921746074,0.1362518445646827,0.0709556389318031,0.0096170813481559,0.1065545641729581,0.0215545395166557,0.3076503725240778,0.0004869734599464,0.0004187604690117,0.0008908563241614,0.0053144375553587,0.0810551558752997,0.0781079607415485,0.2495009980039919,0.0544375271463732,0.4682505399568034,0.0314923983865963,0.3323266489490215,0.0187667560321715,0.0034058160859313,0.0551724137931034,0.2936596218020022,0.001928950329529,0.313212927756654,0.3271568041442518,0.0337837837837837,0.0437019857950427,0.5172595868259521,1
TCGA.B0.4842.01A,0.015823473905785,0.0352526439482961,0.0115783870109129,0.0281357599606492,0.0635253439270212,0.0181754014469737,0.0668523309223377,0.0195950359242325,0.0950390695984008,0.0006695885074263,0.0020938023450586,0.0002938907461151,0.1319751992914083,0.0570743405275779,0.0038167938931297,0.0838323353293413,0.0365571159693065,0.1689848812095032,0.0661650636053366,0.043488765402271,0.0328418230563002,0.0060256746135708,0.0379310344827586,0.2836484983314794,0.0014467127471467,0.5907794676806083,0.1434548714883443,0.081081081081081,0.0217785186258878,0.2325919081248762,1
TCGA.A3.3385.01A,0.1147564781882848,0.0058754406580493,0.0310087836039393,0.2152484013772749,0.0187596557051423,0.0134992059290629,0.0605300670503141,0.0542129327237099,0.4846447392331455,0.0003652300949598,0.0037688442211055,0.0019011057639322,0.0044286979627989,0.0412470023980815,0.0512540894220283,0.5169660678642715,0.0723179383234399,0.468768898488121,0.0629847967731926,0.3999758395747765,0.0140750670241286,0.0020958868221116,0.0517241379310344,0.3959955506117908,0.0032149172158816,0.2079372623574144,0.4999003785614664,0.1216216216216216,0.0708798376576315,0.5125074252524585,1
TCGA.B0.5107.01A,0.0087101691224504,0.0035252643948296,0.012909236092627,0.0933595671421544,0.0017656146546016,0.0037938944767954,0.1074652869436671,0.0228608752449379,0.1918953298200981,0.0001217433649866,0.0067001675041876,0.0006153337496785,0.0487156775907883,0.0211031175059952,0.0057251908396946,0.1976047904191616,0.0686984218908353,0.4076889848812095,0.0032578343158547,0.2198598695337037,0.0201072386058981,0.0005239717055279,0.1034482758620689,0.4616240266963292,0.0147886191930557,0.2718631178707224,0.4363419007770472,0.0743243243243243,0.0879112914915205,0.7068180318130817,1
TCGA.CJ.5681.01A,0.0987152500544385,0.0011750881316098,0.029944104338568,0.1535661583866207,0.0126535716913117,0.0734956767248985,0.0512512538936698,0.0346178967994774,0.5315282573141923,1.0,0.0087939698492462,0.5324473751882738,0.04162976085031,0.0057553956834532,0.0933751363140676,0.3892215568862275,0.0618213406688866,0.5824622030237582,0.0382407694694384,0.4348876540227107,0.0046916890080428,0.0010479434110558,0.1172413793103448,0.3781979977753059,0.0213791994856132,0.2174429657794677,0.3432954771866906,0.0405405405405405,1.0,0.6272853277011419,1
TCGA.B0.5706.01A,0.0225738549756841,0.0105757931844888,0.0271493212669683,0.0287260206591244,0.0236150960052968,0.0091759308275983,0.0307137954701441,0.0019595035924232,0.0745048155551517,0.0,0.0008375209380234,0.0004316520333565,0.0008857395925597,0.0023980815347721,0.0151308615049073,0.0838323353293413,0.0076733748371217,0.1041036717062635,0.0111697176543592,0.12031891761295,0.0013404825737265,0.0,0.0517241379310344,0.0845383759733036,0.0004822375823822,0.1397338403041825,0.0763100219167164,0.081081081081081,0.0089143354109291,0.1663256550722724,1
TCGA.BP.4177.01A,0.1223052914277419,0.0928319623971797,0.0680063880755922,0.1949827840629611,0.1095416758625763,0.0592906299629433,0.0920093976030832,0.031352057478772,0.430129020534254,0.0002434867299732,0.0833333333333333,0.0018184489915873,0.0097431355181576,0.1218225419664268,0.0565703380588876,0.4011976047904191,0.1130736933545678,0.4392224622030238,0.0219515978901644,0.5153418700169123,0.0355227882037533,0.0007859575582918,0.0068965517241379,0.289210233592881,0.0024111879119112,0.4767110266159695,0.3016537158796573,0.027027027027027,0.1022249601391506,0.5651772160253449,1
TCGA.B0.4824.01A,0.1121434274515496,0.0117508813160987,0.0552302368911365,0.096212493851451,0.0431104244831898,0.0037938944767954,0.0523335621139327,0.0320052253429131,0.31655460657823,0.0001217433649866,0.0272194304857621,0.0007990154660005,0.0203720106288751,0.0177458033573141,0.0291712104689203,0.2674650698602794,0.0458230780367742,0.248207343412527,0.0294756438101147,0.2324232906499154,0.0589812332439678,0.0034058160859313,0.0793103448275862,0.4293659621802002,0.0036971547982639,0.37143536121673,0.4022713687985654,0.2162162162162162,0.0404044064357153,0.3343673684905287,1
TCGA.CW.5589.01A,0.0913841910430427,0.0646298472385428,0.1022092094756454,0.1952779144121987,0.0669462223203119,0.0247044291512264,0.0581674673987645,0.0195950359242325,0.3525349809194985,0.0009130752373995,0.0008375209380234,0.00075309503692,0.0345438441098317,0.0652278177458033,0.0565703380588876,0.3193612774451098,0.0634863182278847,0.4647948164146869,0.1058796152652807,0.3639768059917854,0.010053619302949,0.0010479434110558,0.0344827586206896,0.271412680756396,0.0006429834431763,0.4624524714828897,0.3460848774656306,0.1418918918918918,0.0391361066821278,0.5840538578311663,1
TCGA.B8.5546.01A,0.0103070334615663,0.0129259694477085,0.0071865850412563,0.1188391539596655,0.0062900022070183,0.0382918651844009,0.0326936275803811,0.0228608752449379,0.397964746501908,6.0871682493304114e-05,0.0,1.0,0.0132860938883968,0.0,0.0134950926935659,0.3293413173652694,0.0588533371941508,0.2414686825053996,0.0166770089978281,0.3208504469678666,0.0093833780160857,0.0005239717055279,0.0448275862068965,0.203559510567297,0.0128596688635267,0.1354562737642585,0.1934648336321976,0.0202702702702702,0.0443542542397448,0.4647218005412184,1
TCGA.DV.5575.01A,0.1573637221456049,0.0199764982373678,0.0851743412297045,0.1365469749139203,0.0385492532921356,0.019587083112758,0.0603584816007602,0.0117570215545395,0.4035980374341268,0.0003043584124665,0.0,0.0013316924433341,0.0203720106288751,0.0306954436450839,0.1593511450381679,0.4790419161676646,0.0585637758795424,0.4123542116630669,0.0620539869686627,0.3971973906740758,0.0435656836461126,0.0005239717055279,0.0275862068965517,0.4293659621802002,0.0008037293039704,0.4077946768060836,0.3086272165770073,0.027027027027027,0.0341716190752282,0.4971949046267573,1
TCGA.CJ.5675.01A,0.0182187704144588,0.0352526439482961,0.0188980569603407,0.0959173635022134,0.024865739718973,0.009970001764602,0.1194366717702338,0.0163291966035271,0.3579865527893876,0.0001826150474799,0.0020938023450586,0.0017082399617942,0.0070859167404783,0.0153477218225419,0.0301254089422028,0.2355289421157684,0.0721731576661358,0.2998704103671706,0.0734564070741545,0.3778690504952887,0.0938337801608579,0.0002619858527639,0.0413793103448275,0.3492769744160178,0.0009644751647645,0.6074144486692015,0.3072325164375373,0.027027027027027,0.0491013190317437,0.6531582073790508,1
TCGA.B8.A54K.01A,0.089134064019743,0.0387779083431257,0.0387277082778812,0.1965568125922282,0.1501508129184139,0.0527616022586906,0.0495617971596008,0.0463749183540169,0.2785753225513356,0.0003043584124665,0.0129815745393634,0.0007714632085522,0.0070859167404783,0.0350119904076738,0.0567066521264994,0.6167664670658682,0.0628348052700159,0.3601727861771058,0.0159013341607198,0.4892486107755496,0.0040214477211796,0.0013099292638197,0.0517241379310344,0.4238042269187986,0.0081980389004983,0.4774239543726235,0.4068539549711098,0.1824324324324324,0.0693578779533265,0.4422810375552769,1
TCGA.B0.5703.01A,0.1052478768962764,0.0869565217391304,0.1611658237955816,0.0707329070339399,0.0263738689031119,0.013852126345509,0.0593553666649068,0.0091443500979751,0.2527712157005269,0.0,0.0004187604690117,0.0009643290106902,0.007971656333038,0.0139088729016786,0.0110414394765539,0.2235528942115768,0.0461850296800347,0.3473002159827214,0.0549953459509773,0.2597245711524522,0.0020107238605898,0.0060256746135708,0.0103448275862068,0.4315906562847608,0.0094840057868509,0.464828897338403,0.2992628013548515,0.0472972972972973,0.0255109436150166,0.4437330869249555,1
TCGA.3Z.A93Z.01A,0.097481309428758,0.0058754406580493,0.0243545381953686,0.0435809149040826,0.0307143382623409,0.0070584083289218,0.0580090808299456,0.0195950359242325,0.1544612029801926,0.0002434867299732,0.0041876046901172,0.0007714632085522,0.0053144375553587,0.1496402877697841,0.0362595419847328,0.0638722554890219,0.0437237585058636,0.2363714902807775,0.0304064536146447,0.152573085286301,0.0127345844504021,0.0007859575582918,0.0310344827586206,0.2258064516129032,0.0040186465198521,0.2628326996197718,0.2691771269177127,0.0337837837837837,0.0214161472677199,0.3185928321562933,1
TCGA.B8.5545.01A,0.3157436306888292,0.1022326674500587,0.0717327655043918,0.1515986227250369,0.1132200397263297,0.0423504499735309,0.0510796684441159,0.0365774003919007,0.4068689805560603,0.0010348186023861,0.0004187604690117,0.0008265677234488,0.0106288751107174,0.0916067146282973,0.0776990185387132,0.4231536926147704,0.0692775445200521,0.4117494600431965,0.1557555072913434,0.4408069582024643,0.0254691689008042,0.0,0.0448275862068965,0.2235817575083426,0.0016074586079408,0.3414923954372623,0.2542339111376768,0.1216216216216216,0.0396434265835628,0.4448551250742525,1
TCGA.BP.5195.01A,0.3174130797706322,0.0458284371327849,0.2563215331381421,0.1185440236104279,0.3328551460310454,0.0075877889535909,0.0826381922812945,0.0150228608752449,0.4284935489732873,0.0001217433649866,0.0041876046901172,0.00075309503692,0.0062001771479185,0.0369304556354916,0.0790621592148309,0.3592814371257485,0.0754307224554799,0.5696760259179265,0.0353707725721377,0.436699685914472,0.0187667560321715,0.0018339009693476,0.0172413793103448,0.2636262513904338,0.0036971547982639,0.4006653992395437,0.3432954771866906,0.0675675675675675,0.0575445716770546,0.5055111873803709,1
TCGA.DV.5567.01A,0.2853306235029397,0.0282021151586368,0.1324194836305563,0.1701918347270044,0.1867137497241227,0.0593788600670548,0.0632094398395016,0.0261267145656433,0.3896056696347447,0.0004261017774531,0.0012562814070351,0.0016347672752654,0.0008857395925597,0.0335731414868105,0.0697928026172301,0.5309381237524949,0.0655856377587954,0.565183585313175,0.0175302513186472,0.7063300314085528,0.0,0.0007859575582918,0.0172413793103448,0.1802002224694104,0.0012859668863526,0.3885456273764258,0.3259613468818489,0.0878378378378378,0.0529424554283229,0.5934261764900006,1
TCGA.B0.4844.01A,0.0089279233505117,0.0058754406580493,0.0630822464732499,0.070241023118544,0.2861767086000147,0.0133227457208399,0.1297977931471411,0.0274330502939255,0.2044339451208431,0.0002434867299732,0.0129815745393634,0.0009643290106902,0.0106288751107174,0.018705035971223,0.0031352235550708,0.1736526946107784,0.0422035616041696,0.1715766738660907,0.0378529320508842,0.0953128775066441,0.0187667560321715,0.0020958868221116,0.0206896551724137,0.303670745272525,0.002089696190323,0.2502376425855513,0.2014345487148834,0.0135135135135135,0.0374691984345557,0.2492244736321035,1
TCGA.DV.A4W0.01A,0.0818030050083472,0.0188014101057579,0.0657439446366782,0.1331037875061485,0.0531155741925991,0.007940709370037,0.0467240378015944,0.015676028739386,0.3087406868980556,0.0002434867299732,0.0012562814070351,0.0009826971823224,0.0008857395925597,0.169304556354916,0.0489367502726281,0.2395209580838323,0.0422759519328217,0.3734773218142548,0.0273813217499224,0.3293065957960859,0.0140750670241286,0.0034058160859313,0.0344827586206896,0.203559510567297,0.0088410223436746,0.4287072243346007,0.3351265192269376,0.0135135135135135,0.0325047108276561,0.3265131014454491,1
TCGA.BP.5190.01A,0.0335341511214342,0.0246768507638072,0.0452488687782805,0.0798819478603049,0.0151180754800264,0.0030880536439033,0.1191858930362705,0.0280862181580666,0.2422315100854079,0.0002434867299732,0.0033500837520938,0.0018460012490356,0.0044286979627989,0.0628297362110311,0.0200381679389312,0.3493013972055888,0.0613146083683219,0.3717494600431966,0.0130313372634191,0.2553756946122251,0.0033512064343163,0.0010479434110558,0.0137931034482758,0.3292547274749722,0.0004822375823822,0.3239068441064638,0.3341303048416019,0.0472972972972973,0.0818234526743006,0.4606956636525642,1
TCGA.B8.A54J.01A,0.2831530812223271,0.0575793184488836,0.1394729837636412,0.1061485489424495,0.1012285735304936,0.0091759308275983,0.0947019692730056,0.0346178967994774,0.4239505724150463,0.0001826150474799,0.0142378559463986,0.00075309503692,0.0026572187776793,0.1741007194244604,0.0905125408942203,0.3652694610778443,0.0633415375705805,0.3977537796976242,0.1881011479987589,0.3537086252718047,0.0140750670241286,0.0034058160859313,0.0448275862068965,0.6240266963292547,0.0194502491560842,0.5824619771863118,0.5578800557880056,0.1554054054054054,0.0400420350775474,0.4986469539964359,1
TCGA.CW.6093.01A,0.4149669739420774,0.0752056404230317,0.2213202022890604,0.1321200196753566,0.2611638343264916,0.0122639844715016,0.0506573042605987,0.0326583932070542,0.5013628929674723,0.0001217433649866,0.0012562814070351,0.0009000404099775,0.0044286979627989,0.0810551558752997,0.1369956379498364,0.6586826347305389,0.0663095410453163,0.6909719222462204,0.1906608749612162,0.5709108480309254,0.0428954423592493,0.0015719151165837,0.0620689655172413,0.235817575083426,0.0075550554573219,0.3909220532319391,0.385136481370791,0.0472972972972973,0.048376576315408,0.419312256616725,1
TCGA.BP.5182.01A,0.0947230892066487,0.027027027027027,0.0648123502794783,0.1739301524840137,0.0425586699036268,0.0396153167460737,0.0704160287207644,0.0209013716525146,0.3963292749409413,0.0002434867299732,0.0012562814070351,0.0010653539546673,0.0354295837023915,0.4177458033573141,0.043484187568157,0.3752495009980039,0.0607354857391052,0.4468250539956804,0.1996587030716723,0.37219135056777,0.0697050938337801,0.0015719151165837,0.1068965517241379,0.2335928809788654,0.0028934254942935,0.5439638783269962,0.3632197648934051,0.027027027027027,0.0426873459921727,0.6404197742723252,1
TCGA.B2.5636.01A,0.4783334543079044,0.0493537015276145,0.129757785467128,0.1331037875061485,0.1675494739939675,0.0906123169225339,0.0271105010295127,0.0280862181580666,0.3821551880792295,0.0004869734599464,0.007537688442211,0.0006428860071268,0.0035429583702391,0.1175059952038369,0.0549345692475463,0.4550898203592814,0.0465469813232952,0.4622030237580994,0.1127055538318336,0.4338004348876539,0.1012064343163538,0.0002619858527639,0.0517241379310344,0.307007786429366,0.0012859668863526,0.4199144486692015,0.3413030484160191,0.0135135135135135,0.0464922452529352,0.4334367368490529,1
TCGA.CJ.4916.01A,0.057487116208173,0.0775558166862514,0.0914293319137609,0.1163797343826856,0.0499153976311336,0.0111169931180518,0.0949263502454991,0.0476812540822991,0.3823369071415591,0.0006695885074263,0.0138190954773869,0.00112964255538,0.0141718334809566,0.0455635491606714,0.0601145038167938,0.3892215568862275,0.0631243665846243,0.4601295896328293,0.0645361464474092,0.3541918337762744,0.0945040214477211,0.0023578726748755,0.0793103448275862,0.407119021134594,0.0036971547982639,0.4852661596958175,0.5905558876270174,0.1418918918918918,0.049210030439194,0.5165995643851891,1
TCGA.B0.5399.01A,0.0817304202656601,0.0364277320799059,0.0323396326856534,0.1488440727988194,0.1230780548811888,0.013852126345509,0.1038619925030357,0.0254735467015022,0.3523532618571688,0.0007304601899196,0.0067001675041876,0.0010653539546673,0.0868024800708591,0.5932853717026378,0.0817884405670665,0.2674650698602794,0.0760822354133487,0.6025053995680346,0.0373875271486193,0.3875332205846822,0.0442359249329758,0.0028818443804034,0.0344827586206896,0.5127919911012235,0.0024111879119112,0.396625475285171,0.5335724247858139,0.1013513513513513,0.0693578779533265,0.5476866213451257,1
TCGA.B8.5549.01A,0.1509036800464542,0.0470035252643948,0.0465797178599946,0.1330054107230693,0.0541822997130876,0.0381154049761778,0.0467900322052689,0.0104506858262573,0.5111757223332728,0.0001826150474799,0.0004187604690117,0.0017266081334263,0.0008857395925597,0.0105515587529976,0.1612595419847328,0.4251497005988023,0.0370638482698711,0.4361987041036717,0.0810580204778156,0.3781106547475235,0.0234584450402144,0.0034058160859313,0.0379310344827586,0.2458286985539488,0.000160745860794,0.3464828897338403,0.2231520223152022,0.0202702702702702,0.03471517611248,0.4510593360174246,1
TCGA.G6.A8L7.01A,0.0118313130579952,0.0023501762632197,0.0391269630023955,0.0423020167240531,0.0295372618259398,0.013675666137286,0.0843540467768333,0.0261267145656433,0.0737779393058331,0.0001826150474799,0.0020938023450586,0.0006979905220234,0.0150575730735163,0.0115107913669064,0.0023173391494002,0.0179640718562874,0.0,0.0468250539956803,0.0542972385975798,0.042039139888862,0.0382037533512064,0.0023578726748755,0.0724137931034482,0.1768631813125695,0.0053046134062047,0.116444866920152,0.0900577804343494,0.0472972972972973,0.022068415712422,0.050623721206521,1
TCGA.CW.5585.01A,0.1707918995427161,0.0235017626321974,0.0906308224647325,0.1989178553861288,0.1266092841903921,0.0181754014469737,0.1368723932210548,0.0404964075767472,0.4633836089405778,0.0003652300949598,0.0037688442211055,0.0014235333014951,0.0053144375553587,0.0623501199040767,0.1108233369683751,0.4131736526946107,0.0655132474301433,0.4970194384449244,0.0741545144275519,0.4575984537327857,0.0073726541554959,0.0010479434110558,0.0241379310344827,0.4004449388209121,0.0014467127471467,0.8833174904942965,0.5160390516039052,0.0202702702702702,0.0539570952311929,0.9605966602864496,1
TCGA.EU.5906.01A,0.5806053567540103,0.0493537015276145,0.2416821932392867,0.235612395474668,0.1683954976826307,0.027351332274572,0.0746000739137321,0.0261267145656433,0.6714519353080138,0.0003652300949598,0.0037688442211055,0.0014051651298629,0.0239149689991142,0.056115107913669,0.1420392584514722,0.6726546906187625,0.0952656725061531,0.8179697624190065,0.2897921191436549,0.668398163807683,0.0603217158176943,0.0002619858527639,0.0517241379310344,0.4349276974416018,0.0004822375823822,0.396625475285171,0.4893405060769078,0.2162162162162162,0.0563487461951007,0.6784370668602733,1
TCGA.A3.A6NL.01A,0.2494737606155186,0.0282021151586368,0.1750066542454086,0.1431382193802262,0.1417641433090561,0.0176460208223045,0.0374980201678897,0.0261267145656433,0.2469562057059785,0.0004261017774531,0.0046063651591289,0.000661254178759,0.0115146147032772,0.0254196642685851,0.0880588876772082,0.3073852295409182,0.0530621109019835,0.3493736501079914,0.1015358361774743,0.2734960135298381,0.017426273458445,0.0018339009693476,0.0517241379310344,0.4149054505005561,0.0043401382414402,0.3690589353612167,0.409842598127117,0.1013513513513513,0.039607189447746,0.4264404989769652,1
TCGA.BP.5189.01A,0.2928794367423967,0.0387779083431257,0.1716795315411232,0.1740285292670929,0.4604575884646509,0.029204164460914,0.1179583971279235,0.023514043109079,0.5825913138288207,0.0010348186023861,0.0012562814070351,0.00112964255538,0.0088573959255978,0.0460431654676259,0.1334514721919302,0.6067864271457085,0.1130736933545678,0.7322678185745141,0.1428793049953459,0.7965692196182653,0.0274798927613941,0.0018339009693476,0.0241379310344827,0.3014460511679644,0.0012859668863526,0.4783745247148289,0.4831639768878263,0.0202702702702702,0.0864255689230323,0.7120982113391855,1
TCGA.DV.5565.01A,0.1075705886622632,0.054054054054054,0.1008783603939313,0.0594195769798327,0.1337820937247112,0.0237338980059996,0.0861094979145768,0.0228608752449379,0.226603670725059,0.0001217433649866,0.002931323283082,0.0007898313801844,0.0203720106288751,0.297841726618705,0.0438931297709923,0.279441117764471,0.0721731576661358,0.4055291576673866,0.2125349053676698,0.2673351050978497,0.0087131367292225,0.0070736180246266,0.0241379310344827,0.1757508342602892,0.0033756630766757,0.3840304182509505,0.2980673440924487,0.1013513513513513,0.0190607334396289,0.4219523463797769,1
TCGA.B0.5701.01A,0.0362197866008565,0.0282021151586368,0.0255523023689113,0.0345302508607968,0.0710659898477157,0.0082053996823716,0.0571115569399714,0.0058785107772697,0.2605851353807014,0.0002434867299732,0.0016750418760469,0.0008265677234488,0.0132860938883968,0.0115107913669064,0.0565703380588876,0.1916167664670658,0.0579846532503257,0.2774082073434125,0.0417313062364256,0.2476443585407103,0.0087131367292225,0.0026198585276395,0.0344827586206896,0.1624026696329255,0.0017682044687349,0.154467680608365,0.1896792189679219,0.0135135135135135,0.0450789969560805,0.3679625107253647,1
TCGA.B2.5633.01A,0.2552805400304856,0.0164512338425381,0.0830449826989619,0.0978848991637973,0.2953726182593982,0.0270866419622375,0.0410353202048466,0.0261267145656433,0.2863892422315101,0.0004261017774531,0.002931323283082,0.0012031152419088,0.0035429583702391,0.0139088729016786,0.1260905125408942,0.8263473053892215,0.0680469089329665,0.4877753779697624,0.0575550729134346,0.5373278569702827,0.0140750670241286,0.0005239717055279,0.0034482758620689,0.1090100111234705,0.0006429834431763,0.2321768060836501,0.1424586571030085,0.1621621621621621,0.0396434265835628,0.3053923833410336,1
TCGA.BP.5191.01A,0.0187994483559555,0.0188014101057579,0.0223582645727974,0.0403344810624692,0.0442875009195909,0.009970001764602,0.0841428646850747,0.0228608752449379,0.1337452298746138,0.0001217433649866,0.0087939698492462,0.0034624003526688,0.0345438441098317,0.0071942446043165,0.0066793893129771,0.1516966067864271,0.0098450846966845,0.1305399568034557,0.0222618678250077,0.0828702585165498,0.0067024128686327,0.0123133350799056,0.1379310344827586,0.1601779755283648,0.0016074586079408,0.2314638783269962,0.1249252839210998,0.2094594594594594,0.0198217132917814,0.1615734934987789,1
TCGA.B0.4693.01A,0.0855774116280757,0.0129259694477085,0.0771892467394197,0.0775209050664043,0.138380048554403,0.0411152285159696,0.0505517132147193,0.031352057478772,0.3774304924586589,0.0001217433649866,0.0125628140703517,0.0007163586936556,0.0017714791851195,0.022062350119904,0.0524809160305343,0.3193612774451098,0.0382220935283046,0.3270842332613391,0.1929103319888302,0.2387050012080212,0.0140750670241286,0.0031438302331674,0.0275862068965517,0.1668520578420467,0.0014467127471467,0.303231939163498,0.2757521418609285,0.1013513513513513,0.0303667198144658,0.3106065606230612,1
TCGA.CJ.5686.01A,0.1100384699136241,0.0329024676850763,0.0762576523822198,0.1131333005410723,0.1418009269476936,0.025145579671784,0.0853043661897471,0.0378837361201828,0.4821006723605306,0.000608716824933,0.0012562814070351,0.0018735535064839,0.0221434898139946,0.0177458033573141,0.0834242093784078,0.4411177644710579,0.0957724048067178,0.5944708423326134,0.1205398696866273,0.467504228074414,0.0194369973190348,0.0007859575582918,0.0379310344827586,0.3492769744160178,0.0011252210255585,0.282319391634981,0.4086471408647141,0.0675675675675675,0.0777286563270039,0.604778562471124,1
TCGA.CZ.5457.01A,0.2081004572838789,0.0470035252643948,0.1569071067340963,0.1956714215445155,0.1948797175016552,0.0232045173813305,0.0628926667018636,0.0215545395166557,0.4177721242958386,0.0002434867299732,0.0016750418760469,0.0005510451489658,0.0212577502214348,0.0292565947242206,0.0502998909487459,0.6686626746506986,0.0848414651802519,0.6582289416846653,0.127908780639156,0.5408311186276878,0.0087131367292225,0.0010479434110558,0.0344827586206896,0.3670745272525028,0.0014467127471467,0.3020437262357414,0.3393106196453477,0.0202702702702702,0.038085229743441,0.6245132334499373,1
TCGA.MM.A564.01A,0.1061914785512085,0.0376028202115158,0.1054032472717593,0.078406296114117,0.0516442286470977,0.0027351332274572,0.0472783907924608,0.0241672109732201,0.1132109758313647,0.0003652300949598,0.0016750418760469,0.0002663384886668,0.0062001771479185,0.0733812949640287,0.0486641221374045,0.1816367265469061,0.0524829882727667,0.2196976241900648,0.1042506981073533,0.210437303696545,0.0087131367292225,0.0044537594969871,0.0379310344827586,0.4716351501668521,0.0196109950168783,0.3027566539923954,0.2944809723052401,0.0337837837837837,0.0339179591245108,0.2477724242624249,1
TCGA.B2.4101.01A,0.1795020686651665,0.0211515863689776,0.0693372371573063,0.158288243974422,0.194107261090267,0.0111169931180518,0.0702048466290058,0.0228608752449379,0.3392694893694348,0.0015217920623326,0.0096314907872696,0.0009000404099775,0.0115146147032772,0.1141486810551558,0.1131406761177753,0.281437125748503,0.0508904010424207,0.3771058315334773,0.1561433447098976,0.3171055810582266,0.0294906166219839,0.0010479434110558,0.0724137931034482,0.4104560622914349,0.0048223758238225,0.3210551330798479,0.4287706714484957,0.2837837837837837,0.0555877663429482,0.3719226453699426,1
TCGA.CZ.5459.01A,0.0755607171372577,0.017626321974148,0.0403247271759382,0.0950319724545007,0.081696461413963,0.0128815952002823,0.1128900269257167,0.0019595035924232,0.1402871161184808,0.0003043584124665,0.0050251256281407,0.0010561698688512,0.0088573959255978,0.0129496402877697,0.0249454743729552,0.1457085828343313,0.0558129433907629,0.3761555075593952,0.0389388768228358,0.2696303454940806,0.0140750670241286,0.0028818443804034,0.0586206896551724,0.3492769744160178,0.002089696190323,0.374287072243346,0.324566646742379,0.0337837837837837,0.0358747644586171,0.4591776120388093,1
TCGA.CW.5591.01A,0.0431153371561297,0.017626321974148,0.0021293585307426,0.1193310378750614,0.0563893180313396,0.1130227633668607,0.0655456417295813,0.015676028739386,0.4441213883336362,0.0004869734599464,0.0004187604690117,0.0008357518092649,0.1257750221434898,0.0959232613908872,0.0298527808069792,0.3612774451097804,0.0680469089329665,0.4755939524838013,0.0451442755197021,0.3481517274704034,0.064343163538874,0.0005239717055279,0.2448275862068965,0.2258064516129032,0.0041793923806461,0.2694866920152091,0.1868898186889818,0.0743243243243243,0.0402956950282649,0.5213517259586826,1
TCGA.T7.A92I.01A,0.0061697031284024,0.0011750881316098,0.0003992547245142,0.1672405312346286,0.0051497094092547,0.0788777130757014,0.0677762525737817,0.047028086218158,0.6089405778666183,0.0006695885074263,0.0138190954773869,0.0022501010249439,0.0230292294065544,0.0239808153477218,0.0,0.5249500998003992,0.1240046329810337,0.561036717062635,0.0127986348122866,0.4507127325440927,0.0207774798927613,0.0005239717055279,0.0379310344827586,0.5061179087875417,0.0027326796334994,0.3909220532319391,0.4823670053795577,0.054054054054054,0.1070082620669662,0.7052339779552504,1
TCGA.CZ.5467.01A,0.0783915221020541,0.0246768507638072,0.0927601809954751,0.1163797343826856,0.1792098874420657,0.0196753132168696,0.0824270101895359,0.0215545395166557,0.5333454479374886,0.0002434867299732,0.0041876046901172,0.0007163586936556,0.0026572187776793,0.0489208633093525,0.0650218102508179,0.4510978043912175,0.0790502388880845,0.558012958963283,0.0637604716103009,0.4975839574776515,0.0033512064343163,0.0015719151165837,0.0172413793103448,0.3203559510567297,0.0184857739913197,0.5318441064638783,0.3745766088862323,0.0675675675675675,0.0472532251050877,0.6167909708930104,1
TCGA.B0.5096.01A,0.0275822022210931,0.0011750881316098,0.0218259249401117,0.0612887358583374,0.0953431913484882,0.0395270866419622,0.0593949633071115,0.0150228608752449,0.3339996365618753,0.0009739469198928,0.0083752093802345,3.673634326439146e-05,0.0690876882196634,0.0196642685851318,0.0184023991275899,0.2415169660678642,0.0443028811350803,0.2967602591792657,0.1968662736580825,0.3496013529838124,0.0254691689008042,0.0015719151165837,0.0103448275862068,0.0978865406006674,0.0033756630766757,0.2502376425855513,0.1635784020721259,0.0135135135135135,0.042143788954921,0.5337601478450267,1
TCGA.BP.5181.01A,0.1829861363141467,0.0293772032902467,0.131354804365185,0.1676340383669454,0.0492165084970205,0.0027351332274572,0.0714983369410274,0.0111038536903984,0.3310921315646011,0.0004261017774531,0.0008375209380234,0.0009643290106902,0.0070859167404783,0.037410071942446,0.0658396946564885,0.2894211576846307,0.0464745909946431,0.4664362850971922,0.0422742786224014,0.4272771200773133,0.0087131367292225,0.0013099292638197,0.0206896551724137,0.339265850945495,0.0011252210255585,0.4163498098859315,0.3327356047021319,0.0472972972972973,0.0434120887085084,0.6408817899808593,1
